Type_H,Type_L,Type_M,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_diff,Torque_RPM_ratio,y_true,y_prob,risk_tier
0.006804386957210206,-0.012870409131295796,0.020613962180270694,-0.008720330710600497,0.015748117793552265,-0.025321493584792795,-0.04096607442298531,0.0033318880700403536,0.04667256613888606,-0.050070654319578925,0,0.11818082474156133,Medium
0.0008945775971530359,0.02085702346991472,-0.013138127141524635,0.00750098162991157,-0.0007164023638075507,0.016454573261753883,-0.03851159963242256,-0.02219663010182768,0.0013001359440096315,-0.019573716743569655,0,0.11582968169044584,Medium
0.000708470838615786,-0.005578216921822395,0.011464328456963584,-0.00021956837090197218,0.0022875374218182557,0.01959232067033137,-0.037296002866922695,-0.02254148385996492,-0.0021228339293850977,-0.013498508179013755,0,0.11575490903057324,Medium
0.0040412107753187605,-0.0130331186247587,0.009439295059715367,-0.002267074054806091,0.002519440960437151,0.017962463670163874,-0.0332598321677919,-0.018643234758117806,-0.0026742159737312655,-0.01136298154241241,0,0.11568081911487206,Medium
0.014339172568287775,-0.005329786580477962,0.008182202719950942,-0.00483006705583271,0.012417242472123481,0.06325020423107935,-0.053097648761549245,-0.021660656742461124,-0.006699426059487229,-0.0538286178186962,0,0.11570148474379216,Medium
0.004742752486346331,-0.07242309251167398,0.039965343872372286,0.007950685667347834,0.023033146865793514,-0.02937747722291092,-0.023612701063150287,-0.020558953794600637,-0.0012924915678629856,0.031761903332437814,0,0.12314798183495405,Medium
-0.0021875281387625303,-0.0388421988325681,0.021570753226969056,-0.010514642823647849,-0.014522362340299421,0.12567730233669092,-0.03282910653164224,0.018005663572026938,-0.01592973817986424,-0.09731866299339029,0,0.11606834506636732,Medium
0.0004325493830224583,0.022643542384338633,-0.019123863215631098,0.0013278075273063183,0.003759825611312217,0.03544899590483886,-0.040247885797684145,-0.025463478543946264,-0.0017216109888099872,-0.024202607485660995,0,0.11581214054994107,Medium
-0.009454800216883264,-0.01120732881015488,0.01182895608749664,0.003965431279163947,0.005668434576706806,0.03385503023699439,-0.03953491128746413,-0.019492872321359225,-0.00609211147999591,-0.016706281839047824,0,0.11578841199631164,Medium
0.005780001884634256,-0.0035749539707446987,-0.0119170088039737,0.04154985958046972,0.005703780231049664,0.3252039692716369,0.020251936991612363,-0.025980139989473933,0.44071246585358037,0.03918396230583613,0,0.999872739125482,High
0.0012330635054062604,-0.009543590777092896,0.009481448418633577,-0.0011334283820924537,0.0018257655929997312,0.007023676026772093,-0.02742405573599308,-0.02002440973255316,0.0031211928473100143,-0.01183988466536965,0,0.11567864286887551,Medium
0.00122195743649098,-0.010975253591541017,0.008776260059062981,-4.5884695809170206e-05,0.004093006649980385,0.014175083761806023,-0.03252466728241004,-0.024446011148502568,0.00014341481871110384,-0.007701422502582046,0,0.11567534927606173,Medium
-0.024161777899934865,0.022447337159851224,0.013611095766469213,0.0001953254793760767,-0.0009839222172207038,-0.0025746246151370214,-0.005859010550247778,-0.033253623744733174,-0.034215015154500705,0.019947338888525144,0,0.11811198888330249,Medium
0.0037077406818081136,-0.012333497160271815,0.013478142099683274,0.0019200033130202451,0.0043162654035019616,0.02467502245267639,-0.04090348981606032,-0.023336937624479255,-0.005979496388957181,-0.012680462692718277,0,0.11582215603905822,Medium
-0.011821069392815686,0.020171721725224495,-0.030991008988575985,0.031372855464113995,0.012679885772417628,0.3377993843714118,0.0017631993475608146,-0.015446689295772049,0.4567494989981649,0.034758258999313195,1,0.9999949027718982,High
0.006485791478868361,0.059761152068029254,-0.17626320187751926,0.01999473852974366,-0.03599545861203555,0.0023948957164755475,-0.04828843427152845,0.27554782740480754,-0.0009651188542069422,-0.037959249140617754,0,0.22767180821287153,Medium
0.00025383285080262524,-0.0070157405563747435,0.00787448016815291,-0.001697787668992214,0.006012289733073868,0.01782980501949107,-0.03100234295537413,-0.03774102172200727,0.006069771449505041,-0.005822539001768684,0,0.11771961308736355,Medium
-0.02170502815888687,0.022636806971260394,0.012833756878531947,0.00031334819674938325,0.003871071625471889,0.012727669453964627,-0.03339582918347639,-0.034089980936502354,0.00035176269903303137,-0.0106599625764811,0,0.11584248074051963,Medium
0.004746421348279589,-0.039418961194603704,0.02119389587957528,0.006893296558414429,-0.000993450598867622,0.004274837696024514,-0.04826920256245066,0.009054162809249268,0.009434433143216228,-0.013616752892854182,0,0.11625754595683821,Medium
0.015699002286405684,-0.044880312953400045,0.01769383489591375,0.02451198166656229,-0.011137810824875461,0.014444245865624244,-0.09906886816043368,-0.04309808763500309,0.02352365319086948,0.06252038016165047,0,0.1231668842641687,Medium
0.00018538095801159948,-0.005963205839885186,0.011144948724754486,-0.001132279960519441,0.002618116831929571,0.009416548452172662,-0.034474624778066544,-0.018025248131057204,-0.0055569158371141375,-0.005383168981858314,0,0.11578841720922257,Medium
0.0020461710202551824,-0.00764337507093278,0.008548506941005297,-0.0020990866293156183,-0.0024099089405879366,0.004154318030266187,-0.030105066840850188,-0.023378902556584497,0.00023701741863949022,0.0034863556506699606,0,0.11579489479342017,Medium
0.004202041688130861,-0.006828926762840753,0.004717797103274934,8.610125656290102e-05,-0.009870038051405449,-0.010109757095891379,-0.022355401019213145,-0.03067662306748075,0.0017695850768190337,0.02442632432561135,0,0.11831996922442269,Medium
-0.004155537810195804,0.036246185387814475,-0.034519682273482344,0.0011463934129684952,0.004618325722093063,0.03422649099067562,-0.05153094478771818,0.007777070616146508,-0.013998993683644097,-0.02698682073499402,0,0.1157813526105188,Medium
-0.028245672959039403,0.039507160235804,0.011774744791239616,-0.014549109688223141,-0.008650657818456394,-0.05663292298097565,0.01713920193909905,-0.04984400474779558,-0.006825866077665756,0.05022944981014511,0,0.11686118827498693,Medium
-0.0018851847886325185,-0.06310842541684213,0.057443077942773785,-0.005409058268025803,0.005960589612536045,0.06646635119093548,-0.07909617366111969,0.20186135004589625,-0.004760146344064483,-0.11313286398783944,0,0.2272983820964726,Medium
0.004081553926553497,-0.009187346902543927,0.0019005082527373568,-0.0005241489671693328,0.004851714830203298,-0.056592515825023136,-0.021894031121299052,-0.019019362782010486,0.07651206326813774,-0.024651449376852857,0,0.11843585107358817,Medium
0.002864195880660187,0.015815086660222542,-0.013122313866556828,0.0014852307911719068,0.0023207135576553996,0.007264653831496791,-0.036266531380649364,-0.021893069590987992,-0.0005204978180521624,-0.00509357513122033,0,0.11581275870459523,Medium
0.0038742706947423444,-0.01220047365252027,0.00630282335488469,-0.010734211032564485,0.006527551520065359,-0.011275812066329959,-0.008556056662615186,-0.03678494627580479,-0.02742883736004706,0.04474066997442409,0,0.11742384426508982,Medium
0.002741559704575479,-0.007428462733594806,0.005784586701328028,0.0013564340793654184,0.003869857090445956,0.01174498531779535,-0.03930294682772058,-0.020238617480615458,-0.0025103299105446236,-0.0033037114414141196,0,0.11567222027047573,Medium
-0.0029066097035218364,-0.011119659017419598,0.023573403157445705,-0.0021925747591569245,-0.004452602791781233,0.12238847695301831,-0.04367531312181382,-0.061730345433579456,0.002128293057484694,-0.06910248904852441,0,0.11586944506300652,Medium
-0.03487025148014368,0.022212249574188714,0.017250447885249945,-0.006009223858708183,-0.0008405742460680469,-0.016326171014891876,-0.015520050975818078,-0.03782980119274411,0.001211424977613007,0.024331759415897023,0,0.1165686748554298,Medium
-0.009273345147239542,-0.041919967654583494,0.025533825752496818,0.03801576636536438,-0.04963476625728155,0.15284124929414916,0.06316400116989307,0.3647936983651242,-0.028814323197359774,0.2561779561456751,0,0.9338429606070934,High
0.0014450898817386971,-0.0043903552587923065,0.0085999286341202,-0.0018791937083913544,0.0008910964614159456,0.008515500433293624,-0.032734186893564846,-0.021205594359964525,-0.0007483630157967339,-0.005777406524668088,0,0.11567538142024571,Medium
0.010599371524106414,-0.0725042483756344,0.025201178002389923,0.0,0.010425259105228091,0.00937212000354627,-0.01810834270821461,0.021503109513809317,-0.0009094449795715165,-0.015324278729322896,0,0.13321358912719167,Medium
-0.0023489219013253376,-0.03975036297840247,0.05149688329508488,0.004579368073712852,0.01689331388729075,-0.020432841427892562,-0.06458882768461266,0.10665787973201514,-0.05786242642356906,-0.018023751323785527,0,0.13957917901937109,Medium
-0.003867383231235519,-0.007167480844815851,0.01780863817548534,0.003256452288652988,0.01042030610669337,-0.05518736265065706,-0.03368217199582884,-0.021823061977043673,0.06736111316207433,-0.021549426456449326,0,0.11852848834773083,Medium
-0.0016502307562551513,-0.005618430487420809,0.009540087626236367,0.003279275962041948,0.0038086818640383794,0.01119501127634777,-0.03624835999512945,-0.025841312154196334,-0.003550527762715955,-0.0022028165923630282,0,0.11567024475143882,Medium
-0.0001220557360933558,-0.03370062607798398,0.02538638136014477,0.011618442624718015,-0.004373049456519485,0.002295117870583982,-0.04091141299593709,-0.00754668065698677,-0.023281472511127953,0.028504181317594253,0,0.12082769150924746,Medium
0.016381706299347504,-0.08425792906444814,0.04548641401496092,-0.00615394821298863,0.0015657045971581,0.022023470874538455,-0.05436943406806251,0.10658477231958756,0.007997035729832324,-0.06667084226359825,0,0.15154581599718242,Medium
0.01472296042251024,-0.014336121988049032,0.017258114726917344,0.002162472935910061,-0.0023315093915902167,-0.041808610610767016,0.00041734122447595334,-0.03876183687364227,-0.022466480027424407,0.044055451122635265,0,0.12187064731183102,Medium
0.0038786947671998976,-0.00564790238224087,0.0053056847407765995,0.008056668869539884,-0.002332109990679787,0.012124865666690214,-0.032148268612348,-0.02167388726038957,-0.0013956537121567845,-0.013271368316453128,0,0.11585558954079353,Medium
-0.019608400328546174,0.01899629175800343,0.01329038489532329,-0.0026586836167442566,-0.002902574502558822,0.015711189090430278,-0.038485815360844146,-0.028199754354325948,-0.001872676076114358,0.0006345805233544319,0,0.11786340779883281,Medium
-0.004531619643032736,-0.01109241260600213,0.013141949072323179,-0.007875359248334036,0.00015501189897754175,0.020269196632195112,-0.025778528548194412,-0.027235268985594054,-0.026577385409529298,0.024739572537619558,0,0.11817402147128381,Medium
0.014876474044134617,0.027518258717484076,-0.03317980174774493,0.0002664141232969902,0.010790716915757436,-0.0810131891474248,0.039962677282194305,-0.04820385732920615,-0.03756630398823619,0.061882413529212074,0,0.1182926681703225,Medium
0.003473092350466617,-0.0003440424536830383,0.014154505790977986,-0.0069993224856450985,-0.0019164474631355904,0.037917429025050166,-0.04427908743751537,-0.029434001860657595,0.007508778352582032,-0.02733868531817304,0,0.11570108427112216,Medium
-0.0020189665389381403,-0.0026843504734186704,0.009456414174578934,-0.0008629860949462532,0.00047307187316605187,0.02472097244771064,-0.039806813139702066,-0.022919848430337657,-0.0027668731990676894,-0.010879019200764617,0,0.11567046718913561,Medium
-0.0025007141053812604,0.018425179210227145,-0.012656023640042261,0.005933492066516674,0.005252373666985589,0.010350862367725878,-0.03417354275500035,-0.029322986418413362,-0.004203731329677017,-0.004240009117929201,0,0.11582376571586692,Medium
0.001720345853358056,0.01710084852205678,-0.010609256816904845,-0.0030868650167596525,0.010447837091919227,0.029512629579367403,-0.038284640625294325,-0.02355535531771488,-0.00377472912121609,-0.026611065547608982,0,0.11581861437205777,Medium
0.0029310843930451078,0.025269762470552244,-0.02896485341858687,0.00207762468213635,0.004166260785637567,0.01105768851993691,-0.028568489956031652,-0.011359269194087461,-0.00040323706577905655,-0.023323459625032638,0,0.11584197736264558,Medium
0.002780399302330272,-0.010937125772778894,0.012799176075862456,0.0026096512741378072,0.001496159834115004,0.02256457497284301,-0.04286132560629695,-0.020826952205054643,-0.004371014037546422,-0.010543907741776451,0,0.11566850186669028,Medium
0.016851217706333927,0.06175678858278644,-0.14929067396152879,0.010728468649973464,-0.004971637083350076,-0.010668075458191678,-0.034782991309783254,0.057074771726458674,-0.003345316120192919,0.009856567830044153,0,0.11616798633340503,Medium
0.002303882581434416,-0.008236986555093279,0.012145509478537535,-0.0023882339122458605,-0.0002842776311371628,0.006038859239734361,-0.031924338964408785,-0.02585155272680957,0.0006405626381270295,0.00039457069727349904,0,0.11579686061626726,Medium
0.0009260571866640666,-0.009728496907060503,0.010560311053516038,0.00024803652861383335,0.0025715960148824726,0.015402056319015535,-0.031521263961668086,-0.029981042625426797,-0.0019083586670833356,-0.0038588758224474737,0,0.11566888488986084,Medium
0.013367733009811828,0.020016068233873877,-0.022593196596000887,-0.0020184693760038827,0.010018754844513846,-0.03274011109712452,-0.03040887228337724,-0.022583605112877127,0.048500754625352166,-0.028282561299465058,0,0.11623536071955808,Medium
0.0024038414597299515,-0.014464255524413184,0.01627661721400168,0.004460301832975514,0.003172708269960922,0.006981470883646778,-0.0397552029667235,-0.025896571298675734,-0.0023618981362175323,0.002046367628430183,0,0.11582224513357016,Medium
-0.014138474389192664,0.019086197044448115,0.006579330536036566,0.0024160584838237285,-0.000894801386558397,0.0018171302284178963,-0.03298544142489064,-0.025290281559548253,-0.005854490282008162,0.001985732123033252,0,0.11567982514441652,Medium
0.00890922638046724,-0.01150050007007426,0.009455216503951579,-0.004413275140483654,0.0022429233798797604,0.05526674208793064,-0.055748462619172504,-0.017239057333230095,-0.0006083854241009091,-0.033457145828265714,0,0.11586614770775716,Medium
-0.055660065011772515,0.03710555136974399,0.021357666308653246,-0.0019018851862405359,-0.0064223871904158705,0.0053625140845278115,-0.050688670431789824,0.01976131496071757,-0.01622705021959592,0.0019512746689113742,0,0.11759712912359441,Medium
-0.005593506674196606,-0.007161160810010087,0.014724339387650227,0.0057490761181581765,0.007571340435633776,-0.06218935471069542,-0.06243904803556754,-0.009704574004870141,0.0639293566459162,0.011495359707277561,0,0.11934069383015122,Medium
0.010984356410025953,0.034719175294317055,-0.037988829893424024,0.011460686997753381,0.0007047418764810007,0.08252030619096151,0.0012118407701277203,-0.03150058066841357,0.016200947923510303,-0.1333233920732485,0,0.1179481185989459,Medium
-0.002464383023183518,-0.0023973672263155592,0.010378151448724095,-0.0014958647534882158,0.004178484441428566,0.01067461679873518,-0.02387866053222767,-0.025663311699834965,-0.005621500417147562,-0.00883634273859945,0,0.11783268806894598,Medium
-0.021976876076045565,0.023892086149797397,0.01557141309501619,0.0003053421392170477,0.002525491031781915,0.016849237688894195,-0.033802655296564475,-0.033654126405942966,-0.006520811390064932,-0.010458513346226387,0,0.11568945336071751,Medium
-0.0036006487201652626,-0.004643371537991054,0.007964778559848913,-0.005283684159521511,0.0005750439468420465,0.017208633747578098,0.7746586265013667,-0.02040032676337642,-0.004887521394812442,0.07543114702914867,1,0.9999815429797727,High
-0.006667623232122496,-0.08040126877525385,0.04535671558508332,0.023874355784562158,0.025180778260954145,0.03967249982635626,-0.08878216743809811,-0.03858014364451995,0.034199410983957255,0.06113091893962926,0,0.1779423420614031,Medium
0.005911664266586252,-0.021551562681928933,0.016569282554955652,-0.002364293185523942,-0.0016802221941350504,0.008717905235052096,-0.03959547224280919,-0.034980055200608866,0.0022833559179107742,0.024194998397525626,0,0.1204644666378795,Medium
0.013353645830723924,-0.02206691903144453,0.0861178770831864,0.03541119318243018,0.0021809352807709015,-0.0073938173451281,-0.037657316883237604,0.6591964964584962,-0.013310463432849709,0.056316774984540546,0,0.9351072718983433,High
-0.02640086899917783,0.07194590562169181,-0.003404270454700818,0.0311667824672858,-0.007249223400689325,0.30249467407968184,-0.019657950337428644,-0.0028655643017270194,0.4255284751603373,0.06510162315587323,0,0.9996184487620012,High
-0.0014108011420515335,-0.0076357363208845955,0.008396942097320994,0.00040544620640561857,0.003567251920712218,-0.004114294194231644,-0.02579743854848921,-0.021649832774095133,-0.0009747545468090522,0.002051851284097582,0,0.11579749975283032,Medium
0.017412078272287534,-0.07403525130637732,0.007581831781492866,0.0005963452912505843,0.015014157291106032,-0.03789360499704257,-0.0627888406625097,-0.02567842525396899,0.021341540691440335,0.12395691786151347,0,0.1484656147400473,Medium
0.006119598946814125,0.021474151494603366,-0.013912155656878672,0.0005632850461489977,-0.0048627540962918455,0.021535174265142336,-0.0382627894537922,-0.014699124831913286,-0.0003248937969126259,-0.024775381328064703,0,0.11581397635971058,Medium
-0.0010447106679536868,-0.007085806297867623,0.011913131960473234,-8.870797486363463e-05,0.002141046088386495,0.010930155913267008,-0.03560101243593327,-0.027431590022157906,0.0003961685490022043,-0.0014174402620474532,0,0.11567010062116045,Medium
0.01375290074305589,-0.009254238118266622,0.01510428252278912,-0.012537179631603158,-0.010091484024389858,-0.08360860313369611,0.03625255596051799,-0.05239549529749758,-0.026975379140549396,0.08761603601003996,0,0.1208222616612553,Medium
-0.029018397577192524,0.033431898824023365,0.01861301876158727,-0.0001603839469061924,0.009306663297193344,0.07299828168877757,-0.05331706704800985,-0.03875362272463197,-0.017952448870423656,-0.042288993923800144,0,0.11581781425147232,Medium
0.0021246635313616124,0.01688619229684214,-0.017499749373092312,-0.004367763169641902,0.0037905014256984066,-0.0014876498581798195,-0.028496210257138884,-0.01987332769840784,-0.005810222117654915,0.01184063514304217,0,0.12006593569368373,Medium
0.006758369527488942,-0.006950188432749854,0.005950334010514808,0.0029822326213846985,0.0014838966921875835,0.03278143199513784,-0.03674603174927866,-0.02870293494530577,-0.007472134067157168,-0.017373625551846263,0,0.11567021587123123,Medium
-0.00044220633139346877,0.022286167523044676,-0.018709166176248078,0.0018407620153460215,0.002733479104914281,0.008052446513807566,-0.032383896064033746,-0.02636075970228507,0.004711951791918872,-0.008851278690382498,0,0.11583636575554362,Medium
0.0033967757822671563,0.026672656430996425,-0.023205871138107785,-0.0003235252883835582,-0.0005878731755189546,0.007451867066938835,-0.03953872499917017,-0.029127332949633856,0.0035714175148900042,0.004991411932030557,0,0.11625966694716375,Medium
0.002032807489745145,0.023953443246579612,-0.015108799217190433,-0.005632638233374134,0.0035951070445996063,0.004101396722671626,-0.03865475787803106,-0.024725252958173193,-0.002514105614332456,0.008050861472084194,0,0.11805692784543398,Medium
-0.011169854281405267,0.01843433120738393,0.01354645037882653,-0.0004469950976692602,-0.0037656037690141446,0.016541423390551868,-0.03811039519630977,-0.029515249173224616,-0.0015485387882702578,-0.009207901618739302,0,0.11771653282298479,Medium
-0.010525853763673883,0.000790126282791128,0.001939075440626991,0.001385333410200383,-0.0007504230201052013,0.07811073289571142,-0.05552654963688392,-0.026924879977398578,0.006549108559877066,-0.042180892850907675,0,0.11582464311109282,Medium
0.00097915364422098,-0.004487004383770388,0.007995326618095872,0.0024546950401759878,0.0007887795901786593,0.012672060002221899,-0.03364859050615192,-0.024961296616227025,-0.0025799616207745546,-0.006340687601088845,0,0.11583133993773576,Medium
-0.019785936600297455,0.02199723826131066,0.007073518519000519,-0.000405250726646815,-0.005784435523499674,0.03235359303878397,-0.037391890490112996,-0.02844136377315231,-0.00294712478043579,-0.013950766194951503,0,0.11567644750085368,Medium
0.01267088980573874,-0.020083843933200066,0.030151326718657112,0.0029491921677083483,-0.0014389925460295688,0.11224730998765113,-0.0756915591224283,-0.04731253196227364,0.007973274437459267,-0.06601605925983886,0,0.11840787206429922,Medium
0.004826280084127148,-0.010790486983396796,0.013819804467310893,-0.006465987403801463,-0.001008777623481845,0.02892050194873999,-0.04096831648559049,-0.019122050845871357,0.0015414071374460808,-0.017849788673833692,0,0.11586145139250355,Medium
0.00581480278103727,-0.009190081199512114,0.00960413043207818,-0.0008598322439985831,0.002451987758769236,-0.009686441258432751,-0.012995873007215405,-0.024889588420723516,-0.026508029058714393,0.027821453693523047,0,0.12452139524766605,Medium
0.006441119834068448,-0.04408046369356057,0.019482116663874036,0.002813398813815036,-0.0035313262170341073,0.010853237395074279,-0.038334116756752454,0.00668950572605314,0.004883943686904605,-0.006966744269274226,0,0.12120953695402327,Medium
-0.000958897589479414,-0.010508028290443326,0.016605099098222796,0.000118358631666024,0.003659660036736443,-0.013043987196384391,-0.016472000762348584,-0.03921317235016747,-0.016643093812193043,0.030107232129874515,0,0.11661003566633862,Medium
0.00350566204550244,-0.018254025214834876,0.014664234198167946,0.011110992694022865,0.005664298671617288,0.006636645430492654,-0.02393210555856714,-0.02681887425726438,0.016342642056716507,-0.033834075566640705,0,0.1180442602700677,Medium
0.0025628761297995474,-0.013957832726024199,0.012973962633671983,0.0056478666067382565,-0.0010724214030125787,0.013938807107170405,-0.03011251453052526,-0.02167652901577556,0.005733492922149724,-0.021185716488352272,0,0.11581085700669513,Medium
0.026160055191086534,-0.10164060729893093,0.03382785350348583,-0.045038962174354144,-0.00936122717915044,0.0024618409124506635,-0.018686612382521044,-0.037884936256851104,-0.004930167964362985,0.1735029643206044,0,0.18136906644231204,Medium
-0.0012050054465861243,-0.0295909532157003,0.014096705620446407,-0.0042588573480404745,0.009088326071468098,-0.0030822245510017748,-0.031224169033088493,-0.032484528633217845,-0.0010792755950622109,0.03324766629249566,0,0.11646654993256801,Medium
-0.038842062092186894,0.02455928542591988,0.010826432520209732,-0.0056183666727309635,-0.0011483446589502996,0.0016651799884596493,-0.00990760722051898,-0.030299834553894792,-0.026997408934059657,0.03041319181824428,0,0.11760933139134705,Medium
-0.002532622893843763,0.02035883375855406,-0.014644036345589452,-0.0031696754026769754,0.0004056085485170946,0.021898359162134978,-0.0321084165587841,-0.023807179279347595,0.00032915951037283686,-0.014010570929608378,0,0.1156783253405838,Medium
0.0017046070507273914,0.016056861774936867,-0.048129245448307045,0.021858115270521845,0.017085878357262413,0.32712794770180875,0.03011336029909062,-0.0066110631241471166,0.42006506700245744,0.057763300756924686,1,0.9999936954121308,High
-0.0017458830247093183,-0.022696023389443723,0.016502459853910564,0.0004687755041838451,-0.001694045848344603,-0.07581290605917261,0.022906327723948516,-0.05399673464162085,0.006294534794815259,0.06556418345016234,0,0.1187495541345845,Medium
-0.005166607873166944,0.03151367432405868,-0.025765841638735285,-0.008516875739723949,0.007126531456227617,0.06359674047944731,-0.033626533329389995,-0.021910496842891182,-0.011359709165256035,-0.04285824572519839,0,0.11599150171622691,Medium
0.0021200833337506227,-0.009367701644434744,0.011095766848577066,5.82598117147351e-05,0.005085775117408814,0.007858439697940546,-0.03412932898175392,-0.02615866161499314,-4.576909240974287e-05,-0.0016383589096266727,0,0.11783737033702865,Medium
0.00037321717474662897,-0.007675848198850588,0.011450690666599402,0.0020305551248770166,0.003868872725303857,0.005579105042246823,-0.035054911855836354,-0.023079097184129153,-0.0028455777842650094,-0.0019371858876903294,0,0.11566868559385737,Medium
-0.005209082196188132,0.016267691884279463,-0.009537685023675954,-0.0005712343079888119,-0.0013198083437247355,0.013496299875752652,-0.03365291218781819,-0.02035499796050005,-0.0016032114885960222,-0.00480599925167338,0,0.11566792677072192,Medium
-0.06963466573925643,0.03214434070677135,0.02435174265379829,0.00031430506194461,-0.006399735465310274,0.08467543538517698,-0.0677233637702354,0.003780518737430309,0.0014803488951849616,-0.04579952507233229,0,0.12014826716402718,Medium
0.0035306212200172877,-0.07176748197857781,0.048958917478296185,-0.005192221212071386,-0.007292686175956806,0.012558870765411631,-0.06935955574615925,0.172215944918359,-0.012366451937799984,-0.07322518610362946,0,0.1610196369987445,Medium
-0.0010268273404390547,-0.07670994692062544,0.04042778958155763,0.0005328278125169145,-0.035699527757141795,-0.004883919681176636,-0.043835944678054135,0.2460688577461606,0.026250405853599154,-0.05058305299610086,0,0.26349952739115146,Medium
0.0023812798421403852,-0.005756253040467911,0.012157893351271725,-0.0015683745307152343,0.004662859637594505,0.004843591358995148,-0.031655421067704,-0.025918125807359152,-0.007392138747383395,0.001080857301816819,0,0.11579503406904397,Medium
0.00611820177709786,0.02007989038201698,-0.02521018361226689,-0.01170344345086851,-0.0010623315591851562,0.04665102025663076,-0.027920707405609146,-0.002837843879924681,-0.022800321036469486,-0.02023846946795464,0,0.12403467777432217,Medium
0.003658527176682204,-0.016037881228182626,0.011103439636167205,0.013761076603654918,-0.0028661209858089976,0.039576599601647264,-0.02488764727960601,-0.030368069956725995,-0.000227594700556992,-0.040857783224125005,0,0.11581341141400105,Medium
0.003666495095410239,-0.013628128036036065,0.010284481647494317,-0.002020310998390622,0.001413988631167386,0.010409335569227334,-0.03712325238368486,-0.020246554316833677,-0.000563860111066912,0.000648715491467664,0,0.1157997763596099,Medium
0.0021621076872468913,0.022091165275311474,-0.020559545494591918,-0.00179213535077008,0.005770888212340676,0.029975472688257926,-0.04334621754602057,-0.021292932954505572,-0.002457125132530531,-0.01769947974960996,0,0.11581106340598342,Medium
0.004495302213385925,0.02725367999087055,-0.04264576742289477,0.0015666388389424038,0.004604507786390478,0.023491595480285878,-0.042695694785526435,-0.009811233239644803,-0.003100413527653784,-0.0102770882936769,0,0.11584039281133363,Medium
-0.0014740849604632578,-0.020384628061274175,0.02009512879436967,0.004523385185702044,-8.981689177350871e-05,0.003992525137838127,-0.04539491193911831,-0.019014208931044285,-0.0010836397829392882,0.01425618865020119,0,0.11838480297235328,Medium
0.0009119935945011426,0.013152277114789552,-0.013498739018587764,-0.005872069919387163,0.002974025685840248,0.026902626445620085,-0.03296303650376824,-0.024199564577887682,0.006869015308502744,-0.0214283541330426,0,0.1158070397674354,Medium
-0.011251358495557185,0.0251599753602982,-0.009953619414941892,0.0182422455971526,-0.008965216840475998,-0.31734174131750714,0.36739936254089745,-0.051228430851759675,-0.036246363714702884,0.005496134851151635,0,0.1442698534854102,Medium
